strategy,run,grid_size,grid_label,pattern_diversity,pattern_richness,pattern_evenness,unique_patterns,total_transitions,unique_transitions,connectivity_ratio,vertical_stratification,layer_density_variation,average_layer_density,average_kl_divergence,max_kl_divergence,uniform_kl_divergence
collapsed_neighbors,37,9,9×9×9,4.068313332049968,85,0.9157399708353262,87,1944,351,0.09382518043303929,0.11067073170731709,0.3257533732866387,0.3868312757201646,14.775320558747074,20.34466704127903,1.4753122283563067
collapsed_neighbors,38,9,9×9×9,3.756989027713027,71,0.8813678568611435,73,1944,277,0.10540334855403348,0.13781512605042018,0.28043991831112464,0.3333333333333333,15.077352401727468,20.95326832569394,1.4792462657134808
collapsed_neighbors,39,9,9×9×9,4.021565638471665,84,0.9076352783354785,86,1944,347,0.09493844049247606,0.14783653846153846,0.29806286357583245,0.448559670781893,14.261020881892739,20.45196706713087,1.4656901666690458
collapsed_neighbors,40,10,10×10×10,3.62199515822187,71,0.8496990772705788,73,2700,274,0.10426179604261795,0.14285714285714285,0.26490753103677517,0.292,14.9786814590941,21.325407823451172,1.494753030441437
collapsed_neighbors,41,10,10×10×10,3.925611512769107,83,0.8883804285320366,85,2700,340,0.09523809523809523,0.13141025641025642,0.2931620712165883,0.346,14.29800366190463,20.732859425732364,1.4955025629070033
collapsed_neighbors,42,10,10×10×10,3.655669100772435,71,0.8575987890767437,73,2700,278,0.10578386605783865,0.15518207282913166,0.26490753103677517,0.292,14.679088658533969,21.190723562303877,1.477917498369882
collapsed_neighbors,43,10,10×10×10,3.757208838276219,76,0.867568733296289,78,2700,304,0.10123210123210123,0.16016016016016016,0.2666008252050244,0.35800000000000004,14.238269834145283,20.928372604347835,1.5557605104017838
collapsed_neighbors,44,10,10×10×10,3.9582925929189563,83,0.8957762780433738,85,2700,349,0.09775910364145658,0.15962059620596206,0.27565195446432084,0.42400000000000004,13.8014516215268,20.62731391630274,1.4597416991879744
collapsed_neighbors,45,10,10×10×10,4.09288961843462,89,0.9118336352737044,91,2700,384,0.09377289377289377,0.11375661375661375,0.33543404716873926,0.362,13.912841976625577,20.294940315931008,1.4701703653357232
collapsed_neighbors,46,10,10×10×10,3.993456366265014,88,0.8919267260286325,90,2700,374,0.0933832709113608,0.18434636727319653,0.27565195446432084,0.42400000000000004,13.395895443060539,20.575260119029593,1.4698535329539801
collapsed_neighbors,47,10,10×10×10,4.007105921294109,88,0.8949753139715715,90,2700,371,0.09263420724094881,0.18073299780616855,0.27565195446432084,0.42400000000000004,13.560391774624255,20.500125085582834,1.4721669805121662
collapsed_neighbors,48,10,10×10×10,4.093339093289407,93,0.9030886358860127,95,2700,410,0.09182530795072788,0.18873403019744484,0.2869773510226896,0.47800000000000004,12.8065474536177,20.172740229286507,1.4410700515653772
collapsed_neighbors,49,10,10×10×10,3.9517336564313883,84,0.8918747571470361,86,2700,347,0.09493844049247606,0.17592592592592593,0.27023878330099105,0.391,13.584609354189144,20.697010602232382,1.463859847428993
