strategy,run,grid_size,grid_label,pattern_diversity,pattern_richness,pattern_evenness,unique_patterns,total_transitions,unique_transitions,connectivity_ratio,vertical_stratification,layer_density_variation,average_layer_density,average_kl_divergence,max_kl_divergence,uniform_kl_divergence
entropy,237,13,13×13×13,4.069777169796797,109,0.8675070090651644,111,6084,515,0.08435708435708436,0.2568027210884354,0.2606508786319945,0.5293582157487483,11.011942868175936,20.135831720171975,1.4817713581383465
entropy,238,13,13×13×13,3.952358306613855,86,0.8873035809170361,88,6084,374,0.09770114942528736,0.19208567470045632,0.2481586475969318,0.3700500682749203,13.645144829166508,20.31819570773461,1.4714526406739679
entropy,239,13,13×13×13,3.9308315680397747,81,0.8944992716232207,83,6084,350,0.10285042609462239,0.19783949073958326,0.2517887566707205,0.4164770141101503,13.854437204950807,20.42066823456125,1.4071901378890639
height_priority,0,8,8×8×8,3.4861779978533662,58,0.8585708477618128,60,1344,212,0.11977401129943503,0.0,0.3376365102975943,0.20703125,20.297264979894056,20.600197954685076,1.490099806954138
height_priority,1,8,8×8×8,3.7279022717969,62,0.9032665098827816,64,1344,236,0.11706349206349206,0.0,0.3478975637220675,0.2265625,20.14194178921815,20.37945351384515,1.395856540266457
height_priority,2,8,8×8×8,3.744463780914139,69,0.8843574853038103,71,1344,266,0.10704225352112676,0.04201680672268908,0.33729739288942034,0.265625,17.5819771138169,20.699548373584634,1.573306942348275
height_priority,3,8,8×8×8,3.1847056293570883,53,0.8021338729493598,55,1344,180,0.12121212121212122,0.0,0.33152534988623045,0.19140625,20.476628743719257,20.92447532015874,1.5384022276504155
height_priority,4,8,8×8×8,3.6767535836836465,62,0.8908732405241211,64,1344,237,0.11755952380952381,0.0,0.3478975637220675,0.2265625,20.185888530778865,20.428838816364706,1.4540354975843022
height_priority,5,8,8×8×8,3.4892888728410845,66,0.8328344667258686,68,1344,238,0.1044776119402985,0.03361344537815126,0.3284910068064792,0.240234375,18.260722072856964,21.062833925886846,1.651059902472328
height_priority,6,8,8×8×8,3.7759104513024977,65,0.9045424411225983,67,1344,251,0.11352329262777024,0.0,0.3478975637220675,0.2265625,20.098434376795623,20.29243868900009,1.4141044791863615
height_priority,7,8,8×8×8,3.9806379965307888,75,0.9219800707848114,77,1344,306,0.10457963089542037,0.08049886621315193,0.3415233280374124,0.3671875,15.775555720841613,20.361989836516333,1.4747955024294261
height_priority,8,8,8×8×8,3.392658540289408,56,0.842822888767219,58,1344,199,0.12038717483363581,0.0,0.3376365102975943,0.20703125,20.374710780418823,20.755089555734614,1.5066390236921732
height_priority,9,8,8×8×8,3.770410955870537,69,0.8904856199948545,71,1344,265,0.10663983903420524,0.03673469387755102,0.33729739288942034,0.265625,17.788869852764122,20.66607147616843,1.564937717495986
height_priority,10,8,8×8×8,3.4261928390801586,57,0.8474275026730542,59,1344,206,0.12039742840444184,0.0,0.3376365102975943,0.20703125,20.34694018934383,20.699548373584634,1.505824871967879
height_priority,11,8,8×8×8,3.413114590390348,56,0.847904693208809,58,1344,204,0.12341197822141561,0.0,0.3376365102975943,0.20703125,20.357770613966252,20.72120922282947,1.4953455794017516
height_priority,12,8,8×8×8,3.7200340015373223,70,0.8756121378502189,72,1344,267,0.10446009389671361,0.03673469387755102,0.33729739288942034,0.265625,17.824553528704982,20.773122503991008,1.606089210223158
height_priority,13,8,8×8×8,3.121774891534005,53,0.7862834671874367,55,1344,180,0.12121212121212122,0.0,0.33152534988623045,0.19140625,20.52481008976387,21.020838012247975,1.5705231249845844
height_priority,14,8,8×8×8,3.4261928390801586,57,0.8474275026730542,59,1344,208,0.12156633547632963,0.0,0.3376365102975943,0.20703125,20.346940189343833,20.699548373584637,1.5058248719678795
height_priority,15,8,8×8×8,3.2288317895394507,53,0.8132479575414128,55,1344,179,0.12053872053872054,0.0,0.33152534988623045,0.19140625,20.44284465240058,20.856907137521393,1.5158795001249026
height_priority,16,8,8×8×8,3.8112491666780723,70,0.8970821313288393,72,1344,270,0.1056338028169014,0.0787515006002401,0.32661015651069014,0.32421875,16.3630343546179,20.699548373584637,1.5135517933137066
height_priority,17,8,8×8×8,3.768497785500064,70,0.8870194200058096,72,1344,268,0.10485133020344288,0.03673469387755102,0.33729739288942034,0.265625,17.790225015140226,20.67013696329675,1.5803428251088103
height_priority,18,8,8×8×8,3.6887043971415765,63,0.8903172695893135,65,1344,239,0.11490384615384615,0.0,0.3478975637220675,0.2265625,20.1774648630893,20.450499661587436,1.4355389293817575
height_priority,19,8,8×8×8,2.4866171974738465,32,0.7174860598769461,34,1344,123,0.2192513368983957,0.0,0.3273276677881193,0.142578125,20.924475369594262,20.924475369594262,1.3164358170784856
height_priority,20,8,8×8×8,3.1454499839198746,53,0.7922465280659221,55,1344,178,0.11986531986531987,0.0,0.33152534988623045,0.19140625,20.506683847194008,20.984585527108244,1.5584389632822158
height_priority,21,8,8×8×8,3.4725618028083667,58,0.8552174710466037,60,1344,211,0.1192090395480226,0.0,0.3376365102975943,0.20703125,20.30854089139089,20.622749777678745,1.4976170812778429
height_priority,22,8,8×8×8,3.6265930011482372,62,0.8787193880309314,64,1344,238,0.11805555555555555,0.0,0.3478975637220675,0.2265625,20.242176981193218,20.54141572124371,1.4626800001619333
height_priority,23,8,8×8×8,3.7786911263906515,71,0.8864590434629128,73,1344,274,0.10426179604261795,0.03673469387755102,0.33729739288942034,0.265625,17.78300473205861,20.648476114051903,1.5891122461829927
height_priority,24,8,8×8×8,3.439271087769969,58,0.8470186821578224,60,1344,211,0.1192090395480226,0.0,0.3376365102975943,0.20703125,20.336109764721414,20.677887524339795,1.5159963301464778
height_priority,25,8,8×8×8,3.8065380404757847,71,0.8929917681545126,73,1344,271,0.10312024353120243,0.07346938775510203,0.32661015651069014,0.32421875,16.52962800409744,20.711767857244933,1.5301803233170008
height_priority,26,8,8×8×8,3.4570289204356857,58,0.8513920553635522,60,1344,212,0.11977401129943503,0.0,0.3376365102975943,0.20703125,20.321404059577468,20.648476114051903,1.5061925267269853
height_priority,27,8,8×8×8,3.4261928390801586,57,0.8474275026730542,59,1344,207,0.12098188194038574,0.0,0.3376365102975943,0.20703125,20.34694018934383,20.699548373584634,1.5058248719678797
height_priority,28,8,8×8×8,3.732684229764066,65,0.8941873353924314,67,1344,247,0.1117141564902759,0.0,0.3478975637220675,0.2265625,20.13760813997081,20.37078621535046,1.4402203212718139
height_priority,29,8,8×8×8,3.4057367889792185,57,0.8423679452383803,59,1344,205,0.11981297486849796,0.0,0.3376365102975943,0.20703125,20.363880355796407,20.73342870648978,1.5171183162583013
height_priority,30,8,8×8×8,3.868864786528862,70,0.9106435493293917,72,1344,271,0.10602503912363068,0.11548619447779111,0.3044871135922668,0.3828125,15.630118586889887,20.691797812541587,1.4628307765645305
height_priority,31,8,8×8×8,3.701684968301993,61,0.9004618216488125,63,1344,236,0.12083973374295955,0.0,0.3478975637220675,0.2265625,20.16329446347045,20.383650681747884,1.4227122666444643
height_priority,32,8,8×8×8,4.004355871780553,77,0.9218543380499135,79,1344,311,0.10094125283998702,0.08226083226083226,0.3415233280374124,0.3671875,16.033346637759955,20.37078621535046,1.4797671796463692
height_priority,33,8,8×8×8,3.8028979958279527,69,0.8981583225879853,71,1344,263,0.10583501006036217,0.07346938775510203,0.32661015651069014,0.32421875,16.531988345493573,20.72120922282947,1.5034952274157103
height_priority,34,8,8×8×8,3.700655210599506,64,0.8898194867286351,66,1344,246,0.11468531468531469,0.0,0.3478975637220675,0.2265625,20.16663443846903,20.4288388123469,1.4440670018282475
height_priority,35,8,8×8×8,3.352573493475917,57,0.8292186448754948,59,1344,204,0.11922852133255406,0.0,0.3376365102975943,0.20703125,20.407906209788223,20.821480414473413,1.546468885556827
height_priority,36,8,8×8×8,3.3817707225106592,57,0.8364402275615784,59,1344,206,0.12039742840444184,0.0,0.3376365102975943,0.20703125,20.383727254547022,20.773122503991008,1.530349582078811
height_priority,37,8,8×8×8,3.3817707225106592,57,0.8364402275615784,59,1344,205,0.11981297486849796,0.0,0.3376365102975943,0.20703125,20.38372725454702,20.773122503991004,1.530349582078811
height_priority,38,8,8×8×8,3.7387134356966403,70,0.8800088555337974,72,1344,268,0.10485133020344288,0.03673469387755102,0.33729739288942034,0.265625,17.811322262871236,20.733428706489782,1.5961657608706759
height_priority,39,8,8×8×8,3.4439506717458754,57,0.8518196885468752,59,1344,206,0.12039742840444184,0.0,0.3376365102975943,0.20703125,20.332234484199894,20.67013696329675,1.496021068548387
height_priority,40,9,9×9×9,4.028161971723587,84,0.9091240181212544,86,1944,341,0.093296853625171,0.11684451219512196,0.3257533732866387,0.3868312757201646,14.706291677890766,20.484453258234208,1.479703095980943
height_priority,41,9,9×9×9,3.1704433679959947,57,0.7841709535615355,59,1944,207,0.12098188194038574,0.0,0.3167387885579236,0.16872427983539096,20.473800165398494,20.95326832569396,1.5903981892530725
height_priority,42,9,9×9×9,3.1404983960710284,57,0.7767644256841375,59,1944,207,0.12098188194038574,0.0,0.3167387885579236,0.16872427983539096,20.49653616255076,20.998740319998486,1.6055555206727625
height_priority,43,9,9×9×9,3.625906082270755,72,0.8478347341982773,74,1944,279,0.10329507589781563,0.034722222222222224,0.3233589267085338,0.22770919067215362,17.63703055407444,20.87641926531808,1.6851380253764137
height_priority,44,9,9×9×9,3.9038701762392516,74,0.9070193158563519,76,1944,289,0.10140350877192983,0.0,0.3422709610133879,0.21262002743484226,20.005801689944008,20.16972665812308,1.4489700148535036
height_priority,45,9,9×9×9,4.0433886337851455,85,0.9101296501448579,87,1944,346,0.09248863940122962,0.03353658536585366,0.3432207318846591,0.2633744855967078,17.3875329871064,20.340617412153726,1.5624090912725372
height_priority,46,9,9×9×9,3.1817140538587583,58,0.783587910381875,60,1944,212,0.11977401129943503,0.0,0.3167387885579236,0.16872427983539096,20.465242792867805,20.936153580632578,1.6020850154913175
height_priority,47,9,9×9×9,3.940630537620533,79,0.9018600680622896,81,1944,332,0.10246913580246914,0.15433854907539118,0.29198458072385325,0.4266117969821674,14.119090372731828,20.567588948528297,1.4642688981235932
height_priority,48,9,9×9×9,4.052176042401556,84,0.9145438022757784,86,1944,351,0.0960328317373461,0.14928861788617886,0.29806286357583245,0.448559670781893,14.23363785779947,20.345506478123045,1.4305879638167354
height_priority,49,9,9×9×9,3.88120382757254,76,0.8962001403937584,78,1944,310,0.10323010323010323,0.14644578789315632,0.2842652147487214,0.37997256515775035,14.556150972395065,20.815518877614235,1.4443127983037676
height_priority,50,9,9×9×9,3.6543626939802767,72,0.8544886582871815,74,1944,280,0.1036653091447612,0.034722222222222224,0.3233589267085338,0.22770919067215362,17.61759105805421,20.818100777257392,1.6705584033947753
height_priority,51,9,9×9×9,3.704162314967282,69,0.8748391923881507,71,1944,257,0.103420523138833,0.0,0.33498043497890906,0.20164609053497942,20.17168045115239,20.46908181218539,1.487129086875087
height_priority,52,9,9×9×9,2.8136259918443547,53,0.7086698039104821,55,1944,177,0.1191919191919192,0.0,0.31334025021944784,0.15775034293552814,20.66685136174181,21.304920556203847,1.6652173062179785
height_priority,53,9,9×9×9,3.8736628779997404,71,0.9087388660976372,73,1944,281,0.10692541856925418,0.0,0.3422709610133879,0.21262002743484226,20.040292224541968,20.21041600580309,1.430578491399226
height_priority,54,9,9×9×9,3.772016292818318,74,0.8763845832104348,76,1944,298,0.10456140350877192,0.037162162162162164,0.3249610451541517,0.23182441700960219,17.421773788990233,20.711465597358835,1.5799153291990884
height_priority,55,9,9×9×9,3.5269587584113467,70,0.8301665783930682,72,1944,267,0.10446009389671361,0.03214285714285714,0.3162036660460666,0.20987654320987653,17.891839080892627,20.974979160553946,1.6565533742478213
height_priority,56,9,9×9×9,3.1404983960710284,57,0.7767644256841375,59,1944,206,0.12039742840444184,0.0,0.3167387885579236,0.16872427983539096,20.49653616255076,20.998740319998486,1.6055555206727625
height_priority,57,9,9×9×9,3.236387150944222,66,0.7724710865742763,68,1944,239,0.10491659350307288,0.029411764705882353,0.3110801425520712,0.19204389574759947,18.341417616295967,21.304920556203857,1.7115815599184268
height_priority,58,9,9×9×9,3.0930346543560727,56,0.7683886755721441,58,1944,202,0.12220205686630368,0.0,0.3167387885579236,0.16872427983539096,20.532573447797642,21.070814890492247,1.6118808018394732
height_priority,59,9,9×9×9,3.8058931701072676,68,0.9019756417172897,70,1944,275,0.11387163561076605,0.0,0.3422709610133879,0.21262002743484226,20.112221122762342,20.25872010002816,1.4608194851179446
height_priority,60,9,9×9×9,3.0718039985452537,56,0.7631144393210151,58,1944,201,0.12159709618874773,0.0,0.3167387885579236,0.16872427983539096,20.548693019766688,21.10305403443034,1.6226271831414254
height_priority,61,9,9×9×9,3.7159916999082063,68,0.8806694902701011,70,1944,258,0.10683229813664596,0.0,0.33498043497890906,0.20164609053497942,20.14383163857157,20.413384178991254,1.4979737556731425
height_priority,62,9,9×9×9,3.660821608140942,74,0.8505497776790443,76,1944,285,0.1,0.034722222222222224,0.3233589267085338,0.22770919067215362,17.61888370944813,20.82197873550218,1.675821958051399
height_priority,63,9,9×9×9,3.5495542806979716,69,0.8383242785329035,71,1944,265,0.10663983903420524,0.03214285714285714,0.3162036660460666,0.20987654320987653,17.87761227056197,20.932298729561975,1.6314945306912896
height_priority,64,9,9×9×9,3.1233087623666695,57,0.772512776974878,59,1944,206,0.12039742840444184,0.0,0.3167387885579236,0.16872427983539096,20.509587551075356,21.02484309704768,1.6142564463471256
height_priority,65,9,9×9×9,3.7087537624546214,66,0.8852170383521376,68,1944,249,0.1093064091308165,0.0,0.33498043497890906,0.20164609053497942,20.150399396514217,20.426519694876546,1.4724993007132827
height_priority,66,9,9×9×9,4.0220885096052,82,0.9127172129475148,84,1944,332,0.09523809523809523,0.065625,0.34024735158180064,0.32510288065843623,15.922242365812252,20.361781790320627,1.5151722369210343
height_priority,67,9,9×9×9,2.8880318175286708,53,0.7274104474964966,55,1944,179,0.12053872053872054,0.0,0.31334025021944784,0.15775034293552814,20.614032411521272,21.19928265576277,1.6300046727693107
height_priority,68,9,9×9×9,3.4772759081324414,71,0.8157487797432221,73,1944,272,0.1035007610350076,0.03214285714285714,0.3162036660460666,0.20987654320987653,17.923120875477185,21.06882454430763,1.6941993535052247
height_priority,69,9,9×9×9,3.5404935332396716,68,0.8390773949521451,70,1944,262,0.10848861283643893,0.03676470588235294,0.3162036660460666,0.20987654320987653,17.65956056580935,20.93229872956199,1.6168957334124627
height_priority,70,9,9×9×9,3.321147834103329,66,0.7927020336040811,68,1944,241,0.1057945566286216,0.029411764705882353,0.3110801425520712,0.19204389574759947,18.292584300998204,21.15842061031057,1.6749565735256822
height_priority,71,9,9×9×9,3.5840490069733053,70,0.8436043358364353,72,1944,268,0.10485133020344288,0.06890756302521009,0.310256408641494,0.2510288065843621,16.459632083563985,21.08593928936899,1.5908299762928357
height_priority,72,9,9×9×9,3.1043053402188368,57,0.7678125095558078,59,1944,207,0.12098188194038574,0.0,0.3167387885579236,0.16872427983539096,20.52401607526697,21.053700145430902,1.6238754624652483
height_priority,73,9,9×9×9,2.854131589443817,53,0.7188719750559339,55,1944,176,0.11851851851851852,0.0,0.31334025021944784,0.15775034293552814,20.638097388197636,21.2474126091155,1.6460479905391159
height_priority,74,9,9×9×9,3.32983224426096,60,0.8132760185805611,62,1944,221,0.11686938127974617,0.0,0.32152066704257876,0.17969821673525377,20.411852157002162,20.818100777257392,1.5954769110326392
height_priority,75,9,9×9×9,2.871793688887015,53,0.7233205395010092,55,1944,179,0.12053872053872054,0.0,0.31334025021944784,0.15775034293552814,20.6255594781254,21.222336788971027,1.637689383831814
height_priority,76,9,9×9×9,3.7187711963755055,74,0.8640136977127032,76,1944,289,0.10140350877192983,0.06944444444444445,0.3180194088289985,0.27572016460905346,16.2350401285639,20.876419265318084,1.6083091992121445
height_priority,77,9,9×9×9,3.44189947570659,66,0.8215234160421139,68,1944,241,0.1057945566286216,0.058823529411764705,0.3049713138049202,0.2263374485596708,17.152291268462772,21.19928265576277,1.5866548519545842
height_priority,78,9,9×9×9,3.134579448229433,58,0.7719796682499451,60,1944,210,0.11864406779661017,0.0,0.3167387885579236,0.16872427983539096,20.501030178544674,21.007728351986312,1.6259432725853709
height_priority,79,9,9×9×9,3.969104413287348,77,0.9137389979115511,79,1944,323,0.10483609217786433,0.15336059743954483,0.29198458072385325,0.4266117969821674,14.17491015476221,20.479076598787966,1.4194868075886287
height_priority,80,10,10×10×10,3.890055365995986,78,0.892888535989634,80,2700,321,0.10158227848101266,0.0,0.32756068140117184,0.188,20.02074730836243,20.227345365987585,1.4776539669303588
height_priority,81,10,10×10×10,3.5433379912075416,71,0.8312465616505403,73,2700,271,0.10312024353120243,0.0,0.3116151472569971,0.166,20.232907733248837,20.62234291358019,1.5785253166692437
height_priority,82,10,10×10×10,3.709071495274374,78,0.8513471160965055,80,2700,302,0.09556962025316455,0.0,0.3195559418943732,0.178,20.175037263780176,20.47868886711985,1.561280816352852
height_priority,83,10,10×10×10,3.4459655715465862,69,0.8138589730336413,71,2700,260,0.10462776659959759,0.0,0.3116151472569971,0.166,20.32219864213622,20.770118190136795,1.6094792183031383
height_priority,84,10,10×10×10,3.81933807738078,82,0.866707830264402,84,2700,339,0.0972461273666093,0.038011695906432746,0.3233280068289786,0.223,16.80217838223344,20.704441332093097,1.637543194509807
height_priority,85,10,10×10×10,3.8704999679071395,79,0.8858098548359669,81,2700,317,0.0978395061728395,0.0,0.32756068140117184,0.188,20.03600455809032,20.27273997251534,1.5005644923718882
height_priority,86,10,10×10×10,3.401037071387991,70,0.8005274521026468,72,2700,269,0.10524256651017215,0.06125116713352008,0.2960337818560578,0.202,16.5098752613404,21.28691200047465,1.631024518421524
height_priority,87,10,10×10×10,3.5015095553678752,70,0.8241764097348598,72,2700,267,0.10446009389671361,0.0,0.3116151472569971,0.166,20.28302860546387,20.69177812080834,1.5757499256519953
height_priority,88,10,10×10×10,3.874331755398041,77,0.8919211104406931,79,2700,314,0.10191496267445635,0.0,0.32756068140117184,0.188,20.027874310943254,20.232577847439345,1.490719036004455
height_priority,89,10,10×10×10,4.1809561410266385,96,0.9160028914626025,98,2700,420,0.08836524300441827,0.11447811447811447,0.3307204257375102,0.35200000000000004,14.14943669134449,20.271176488473735,1.4649557859157027
height_priority,90,10,10×10×10,3.918483511891707,84,0.8843704648124125,86,2700,344,0.09411764705882353,0.07222222222222223,0.32509075655884156,0.274,15.404377446679796,20.61684895355464,1.560363066724176
height_priority,91,10,10×10×10,3.7942634105468955,83,0.8586558663945245,85,2700,330,0.09243697478991597,0.03333333333333333,0.316842232033547,0.211,17.367033032026637,20.71899648225861,1.6526036528447012
height_priority,92,10,10×10×10,3.621709899722946,72,0.8468535534301198,74,2700,287,0.10625694187338022,0.0,0.3149857139617605,0.172,20.222242139821816,20.499142834650943,1.5792913248610843
height_priority,93,10,10×10×10,3.518284478657182,68,0.8338139717913707,70,2700,261,0.10807453416149068,0.0,0.3116151472569971,0.166,20.255242479611034,20.636205861070188,1.572247649610327
height_priority,94,10,10×10×10,4.159100491270803,95,0.9133098215593205,97,2700,411,0.08827319587628867,0.04392764857881137,0.34458090486850834,0.252,16.39883457593771,20.199619471011513,1.5362306380590627
height_priority,95,10,10×10×10,2.89770361533151,57,0.7167120630858371,59,2700,208,0.12156633547632963,0.0,0.3004596478730546,0.142,20.599459255443815,21.204586505784594,1.6741709158661802
height_priority,96,10,10×10×10,3.9106041902197366,82,0.8874185013369047,84,2700,338,0.09695926563396443,0.1217948717948718,0.2931620712165883,0.346,14.377931170338547,20.737963457620978,1.5078224507617344
height_priority,97,10,10×10×10,3.918792230522846,85,0.882084143966475,87,2700,346,0.09248863940122962,0.10196476964769648,0.3079107013405023,0.301,14.853958089798164,20.76488570468367,1.532408379884609
height_priority,98,10,10×10×10,3.6042815916863185,68,0.8541948121732104,70,2700,266,0.11014492753623188,0.0,0.31699211346656564,0.174,20.224796713706287,20.524376817747545,1.5648920574574883
height_priority,99,10,10×10×10,3.5048917538195212,68,0.8306399700420122,70,2700,257,0.10641821946169772,0.0,0.3116151472569971,0.166,20.273289910926856,20.67230072771806,1.562274599565909
height_priority,100,10,10×10×10,3.5623870606028936,71,0.8357153629550788,73,2700,275,0.10464231354642313,0.11839402427637721,0.278919343180067,0.262,15.250557726994776,21.338345163039904,1.5342572423451613
height_priority,101,10,10×10×10,2.8804849872903273,58,0.7094016539103443,60,2700,210,0.11864406779661017,0.0,0.3004596478730546,0.142,20.61168448137615,21.229036957649267,1.6997128077325856
height_priority,102,10,10×10×10,3.565365203946929,70,0.8392065898200449,72,2700,268,0.10485133020344288,0.0,0.3116151472569971,0.166,20.23002841728105,20.585777744442712,1.5404164669129192
height_priority,103,10,10×10×10,3.4736870656652776,70,0.8176276229015299,72,2700,267,0.10446009389671361,0.0,0.3116151472569971,0.166,20.299189802127543,20.724100510119435,1.6085287276549334
height_priority,104,10,10×10×10,4.004439344799103,88,0.8943797419595702,90,2700,367,0.0916354556803995,0.03794037940379404,0.3285422347278961,0.22999999999999998,16.85212227550603,20.388502422751507,1.592113092805336
height_priority,105,10,10×10×10,3.6780552473587367,78,0.8442279238003325,80,2700,306,0.09683544303797469,0.06606606606606608,0.3075646273549675,0.238,15.995592127749031,20.882956169388446,1.675842224959696
height_priority,106,10,10×10×10,3.2554050768740135,71,0.7636991683113578,73,2700,272,0.1035007610350076,0.028571428571428567,0.2997599039231231,0.17200000000000001,17.9911957130393,21.273049056993965,1.7452554815593795
height_priority,107,10,10×10×10,3.8716643281394645,85,0.8714760859257878,87,2700,349,0.09329056402031542,0.036111111111111115,0.3249369169546606,0.22400000000000003,17.074730483121,20.610004287756652,1.6520198015289211
height_priority,108,10,10×10×10,3.7474986751169945,77,0.8627225004746597,79,2700,312,0.10126582278481013,0.09784784784784786,0.2946183972531247,0.26,15.29289203430296,21.013925959148352,1.536037484803666
height_priority,109,10,10×10×10,4.09994259991446,92,0.9067081598472521,94,2700,398,0.09105467856325783,0.07936507936507936,0.3427885645700568,0.304,14.902503093663583,20.29675286792672,1.5139957947992397
height_priority,110,10,10×10×10,3.822497497797257,74,0.8881133103290477,76,2700,307,0.10771929824561403,0.0,0.32756068140117184,0.188,20.072070145989464,20.297067886745136,1.5016597377948642
height_priority,111,10,10×10×10,3.707799241603285,76,0.8561596732617437,78,2700,294,0.0979020979020979,0.0,0.3195559418943732,0.178,20.14951006460658,20.480953474492708,1.5538332077591768
height_priority,112,10,10×10×10,3.9893607764393764,85,0.8979684756059294,87,2700,365,0.09756749532210639,0.17520325203252032,0.27565195446432084,0.42400000000000004,13.393083548847661,20.51398802892922,1.4483033827493703
height_priority,113,10,10×10×10,3.6710356865113773,73,0.855627640085273,75,2700,285,0.10270270270270271,0.0,0.31699211346656564,0.174,20.17365211317737,20.488004365763658,1.5367177926632214
height_priority,114,10,10×10×10,3.682767387256823,75,0.8529884253092689,77,2700,289,0.09876965140123035,0.0,0.3195559418943732,0.178,20.171788414862547,20.52551017500464,1.5554402159330518
height_priority,115,10,10×10×10,4.004821097421068,89,0.8922133065682166,91,2700,373,0.09108669108669108,0.1842818428184282,0.27565195446432084,0.42400000000000004,13.445478553666371,20.526202389721934,1.474732058893871
height_priority,116,10,10×10×10,3.688118874623777,74,0.8568919834523575,76,2700,287,0.10070175438596492,0.0,0.31699211346656564,0.174,20.144926796074664,20.45827961464044,1.5504273200925631
height_priority,117,10,10×10×10,4.077531912215329,89,0.9084121716143062,91,2700,383,0.09352869352869353,0.08055555555555555,0.3380473339637513,0.29800000000000004,15.01031019603521,20.28096264350847,1.5172413790657964
height_priority,118,10,10×10×10,3.742143427615733,72,0.8750141637142108,74,2700,283,0.10477600888559793,0.0,0.3195559418943732,0.178,20.127223827957298,20.37299951930122,1.502681501682727
height_priority,119,10,10×10×10,3.0674487859455803,58,0.755446826363114,60,2700,213,0.12033898305084746,0.0,0.303315017762062,0.15,20.54987224699894,21.054532543009838,1.6843952939911333
height_priority,120,11,11×11×11,4.096905961275546,98,0.8935518038752717,100,3630,415,0.08383838383838384,0.06595744680851064,0.3280536734445644,0.2622088655146506,15.053906511933175,20.43474946494691,1.5509944448938369
height_priority,121,11,11×11×11,3.7958567790323174,72,0.8875737954277434,74,3630,285,0.10551647537948908,0.0,0.31604555189224864,0.17054845980465816,20.090364669833967,20.32693506643597,1.5016293691522808
height_priority,122,11,11×11×11,3.731049025234235,80,0.8514437123022889,82,3630,322,0.09695874736525142,0.0,0.3094103723812773,0.16303531179564237,20.127627680107892,20.437409749866433,1.6055635463625109
height_priority,123,11,11×11×11,3.760400539690125,84,0.848692399259612,86,3630,345,0.09439124487004104,0.029268292682926828,0.3051614689581434,0.188580015026296,17.232632299584683,20.769734249223248,1.6725917767737488
height_priority,124,11,11×11×11,3.889918038937367,83,0.8803028631704884,85,3630,348,0.09747899159663866,0.0,0.3147874529348659,0.169045830202855,19.985700142350417,20.259949734338665,1.533003189529661
height_priority,125,11,11×11×11,3.7901876752443826,84,0.8554151180960201,86,3630,329,0.09001367989056087,0.0,0.3111785915790885,0.16453794139744551,20.064138631003942,20.42329248692129,1.5867548279743178
height_priority,126,11,11×11×11,4.166976613830952,100,0.9048474748033399,102,3630,429,0.08328479906814211,0.10217391304347827,0.32535834705552746,0.3110443275732532,14.287392664911824,20.307137904722307,1.5005858979672089
height_priority,127,11,11×11×11,3.724230113187609,75,0.862591862502481,77,3630,308,0.10526315789473684,0.0,0.3082900152435605,0.16153268219383923,20.115258895298748,20.46482091191608,1.5324614045132943
height_priority,128,11,11×11×11,3.941710769363609,82,0.894477398761147,84,3630,348,0.09982788296041308,0.0,0.32134499042044806,0.17655897821187078,19.978680918125974,20.18730214158467,1.497931539825476
height_priority,129,11,11×11×11,3.991094421263087,94,0.8784581702332296,96,3630,393,0.0861842105263158,0.19626262626262625,0.2579822924096161,0.400450788880541,13.097011880400535,20.680693652653694,1.4814348053889863
height_priority,130,11,11×11×11,3.9967116723267435,88,0.8926537890566368,90,3630,391,0.09762796504369538,0.07073170731707316,0.32621773731254783,0.2607062359128475,14.739708476670916,20.416731097109896,1.5705706385875273
height_priority,131,11,11×11×11,3.783468893906516,77,0.8710033084980936,79,3630,314,0.10191496267445635,0.0,0.3111785915790885,0.16453794139744551,20.086887602413533,20.396757638154124,1.5149094366962894
height_priority,132,11,11×11×11,3.936255537308846,89,0.8769379412981371,91,3630,379,0.09255189255189256,0.07073170731707316,0.3172061410625684,0.24718256949661904,14.993734735101555,20.603900830927724,1.5822889570096135
height_priority,133,11,11×11×11,3.835946663193223,80,0.8753818684807473,82,3630,318,0.0957542908762421,0.0,0.31604555189224864,0.17054845980465816,20.07405141433577,20.321983100236594,1.5367299287065794
height_priority,134,11,11×11×11,3.297574731975499,75,0.7637715832122038,77,3630,302,0.10321257689678742,0.02777777777777778,0.28971735269247606,0.15702479338842976,17.809582499356143,21.257810602533894,1.727517836349294
height_priority,135,11,11×11×11,4.074107621076838,92,0.9009947173902669,94,3630,409,0.09357126515671471,0.06976744186046512,0.3224935095729653,0.25469571750563486,14.813516344965757,20.373227391245244,1.5130817411113335
height_priority,136,11,11×11×11,4.080109405237716,89,0.9089863979071214,91,3630,382,0.09328449328449329,0.07142857142857142,0.3359965134683623,0.2742299023290759,14.803686450188096,20.259187770437634,1.5170333829025469
height_priority,137,11,11×11×11,3.75239998591921,80,0.856316106394107,82,3630,317,0.09545317675398976,0.0,0.3111785915790885,0.16453794139744551,20.12646065446787,20.475903750185424,1.5515067360511612
height_priority,138,11,11×11×11,3.9185991134509583,90,0.8708366354444834,92,3630,379,0.09053989488772098,0.031818181818181815,0.3158293656071313,0.20360631104432755,16.88160271372527,20.59346371367804,1.6433607395549863
